RPT_DATE,RPT_YR,GEOGRAPHY,SVC_DESC,AMOUNT,AMOUNT_ANNOT,AMOUNT_TYPE
11/21/2022,FY2122,San Diego,CRISIS_INTERVENTION,3256,,MINUTES
11/21/2022,FY2122,San Diego,CRISIS_INTERVENTION,32302,,DOLLARS
11/21/2022,FY2122,San Diego,CRISIS_RESIDENTIAL_TX_SVCS,,1,MEMBERS
11/21/2022,FY2122,San Diego,CRISIS_RESIDENTIAL_TX_SVCS,,1,DAYS
11/21/2022,FY2122,San Diego,CRISIS_RESIDENTIAL_TX_SVCS,,1,DOLLARS
11/21/2022,FY2122,San Diego,CRISIS_STABILIZATION,64,,MEMBERS
11/21/2022,FY2122,San Diego,CRISIS_STABILIZATION,1503,,HOURS
11/21/2022,FY2122,San Diego,CRISIS_STABILIZATION,378224,,DOLLARS
11/21/2022,FY2122,San Diego,FULL_DAY_REHAB,103,,MEMBERS
11/21/2022,FY2122,San Diego,FULL_DAY_REHAB,58452,,HOURS
11/21/2022,FY2122,San Diego,FULL_DAY_REHAB,1846216,,DOLLARS
11/21/2022,FY2122,San Diego,ICC,1158,,MEMBERS
11/21/2022,FY2122,San Diego,ICC,1380105,,MINUTES
11/21/2022,FY2122,San Diego,ICC,4180595,,DOLLARS
11/21/2022,FY2122,San Diego,IHBS,461,,MEMBERS
11/21/2022,FY2122,San Diego,IHBS,422344,,MINUTES
11/21/2022,FY2122,San Diego,IHBS,1799980,,DOLLARS
11/21/2022,FY2122,San Diego,MEDICATION_SUPPORT_SVCS,358,,MEMBERS
11/21/2022,FY2122,San Diego,MEDICATION_SUPPORT_SVCS,105900,,MINUTES
11/21/2022,FY2122,San Diego,MEDICATION_SUPPORT_SVCS,575693,,DOLLARS
11/21/2022,FY2122,San Diego,MENTAL_HEALTH_SVCS,724,,MEMBERS
11/21/2022,FY2122,San Diego,MENTAL_HEALTH_SVCS,1060572,,MINUTES
11/21/2022,FY2122,San Diego,MENTAL_HEALTH_SVCS,4874134,,DOLLARS
11/21/2022,FY2122,San Diego,SDMC_HOSPITAL_INPATIENT,19,,MEMBERS
11/21/2022,FY2122,San Diego,SDMC_HOSPITAL_INPATIENT,96,,DAYS
11/21/2022,FY2122,San Diego,SDMC_HOSPITAL_INPATIENT,208978,,DOLLARS
11/21/2022,FY2122,San Diego,TFC,,1,MEMBERS
11/21/2022,FY2122,San Diego,TFC,,1,DAYS
11/21/2022,FY2122,San Diego,TFC,,1,DOLLARS
11/21/2022,FY2122,San Diego,THERAPEUTIC_BEHAVIORAL_SVCS,67,,MEMBERS
11/21/2022,FY2122,San Diego,THERAPEUTIC_BEHAVIORAL_SVCS,169621,,MINUTES
11/21/2022,FY2122,San Diego,THERAPEUTIC_BEHAVIORAL_SVCS,269697,,DOLLARS
11/21/2022,FY2122,San Francisco,ALL,264,,MEMBERS
11/21/2022,FY2122,San Francisco,ALL,5850466,,DOLLARS
11/21/2022,FY2122,San Francisco,CASE_MANAGEMENT/BROKERAGE,,1,MEMBERS
11/21/2022,FY2122,San Francisco,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
11/21/2022,FY2122,San Francisco,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
11/21/2022,FY2122,San Francisco,ICC,253,,MEMBERS
11/21/2022,FY2122,San Francisco,ICC,362810,,MINUTES
11/21/2022,FY2122,San Francisco,ICC,2399324,,DOLLARS
11/21/2022,FY2122,San Francisco,IHBS,184,,MEMBERS
11/21/2022,FY2122,San Francisco,IHBS,407017,,MINUTES
11/21/2022,FY2122,San Francisco,IHBS,3447445,,DOLLARS
11/21/2022,FY2122,San Francisco,MENTAL_HEALTH_SVCS,,1,MEMBERS
11/21/2022,FY2122,San Francisco,MENTAL_HEALTH_SVCS,,1,DOLLARS
11/21/2022,FY2122,San Francisco,MENTAL_HEALTH_SVCS,,1,MINUTES
11/21/2022,FY2122,San Joaquin,ALL,1380,,MEMBERS
11/21/2022,FY2122,San Joaquin,ALL,6743707,,DOLLARS
11/21/2022,FY2122,San Joaquin,CASE_MANAGEMENT/BROKERAGE,212,,MEMBERS
11/21/2022,FY2122,San Joaquin,CASE_MANAGEMENT/BROKERAGE,31763,,MINUTES
11/21/2022,FY2122,San Joaquin,CASE_MANAGEMENT/BROKERAGE,100124,,DOLLARS
11/21/2022,FY2122,San Joaquin,CRISIS_INTERVENTION,77,,MEMBERS
11/21/2022,FY2122,San Joaquin,CRISIS_INTERVENTION,21047,,MINUTES
11/21/2022,FY2122,San Joaquin,CRISIS_INTERVENTION,100339,,DOLLARS
11/21/2022,FY2122,San Joaquin,CRISIS_RESIDENTIAL_TX_SVCS,,1,MEMBERS
11/21/2022,FY2122,San Joaquin,CRISIS_RESIDENTIAL_TX_SVCS,,1,DAYS
11/21/2022,FY2122,San Joaquin,CRISIS_RESIDENTIAL_TX_SVCS,,1,DOLLARS
11/21/2022,FY2122,San Joaquin,CRISIS_STABILIZATION,,1,MEMBERS
11/21/2022,FY2122,San Joaquin,CRISIS_STABILIZATION,,1,DOLLARS
11/21/2022,FY2122,San Joaquin,CRISIS_STABILIZATION,,1,HOURS
11/21/2022,FY2122,San Joaquin,ICC,1308,,MEMBERS
11/21/2022,FY2122,San Joaquin,ICC,729485,,MINUTES
11/21/2022,FY2122,San Joaquin,ICC,2079599,,DOLLARS
11/21/2022,FY2122,San Joaquin,IHBS,457,,MEMBERS
11/21/2022,FY2122,San Joaquin,IHBS,292675,,MINUTES
11/21/2022,FY2122,San Joaquin,IHBS,1403056,,DOLLARS
11/21/2022,FY2122,San Joaquin,MEDICATION_SUPPORT_SVCS,191,,MEMBERS
11/21/2022,FY2122,San Joaquin,MEDICATION_SUPPORT_SVCS,66586,,MINUTES
11/21/2022,FY2122,San Joaquin,MEDICATION_SUPPORT_SVCS,591078,,DOLLARS
11/21/2022,FY2122,San Joaquin,MENTAL_HEALTH_SVCS,371,,MEMBERS
11/21/2022,FY2122,San Joaquin,MENTAL_HEALTH_SVCS,588576,,MINUTES
11/21/2022,FY2122,San Joaquin,MENTAL_HEALTH_SVCS,2235670,,DOLLARS
11/21/2022,FY2122,San Joaquin,TFC,,1,MEMBERS
11/21/2022,FY2122,San Joaquin,TFC,,1,DAYS
11/21/2022,FY2122,San Joaquin,TFC,,1,DOLLARS
11/21/2022,FY2122,San Joaquin,THERAPEUTIC_BEHAVIORAL_SVCS,44,,MEMBERS
11/21/2022,FY2122,San Joaquin,THERAPEUTIC_BEHAVIORAL_SVCS,71023,,MINUTES
11/21/2022,FY2122,San Joaquin,THERAPEUTIC_BEHAVIORAL_SVCS,179688,,DOLLARS
11/21/2022,FY2122,San Luis Obispo,ALL,381,,MEMBERS
11/21/2022,FY2122,San Luis Obispo,ALL,4435607,,DOLLARS
11/21/2022,FY2122,San Luis Obispo,CASE_MANAGEMENT/BROKERAGE,71,,MEMBERS
11/21/2022,FY2122,San Luis Obispo,CASE_MANAGEMENT/BROKERAGE,12495,,MINUTES
11/21/2022,FY2122,San Luis Obispo,CASE_MANAGEMENT/BROKERAGE,55008,,DOLLARS
11/21/2022,FY2122,San Luis Obispo,CRISIS_INTERVENTION,12,,MEMBERS
11/21/2022,FY2122,San Luis Obispo,CRISIS_INTERVENTION,4420,,MINUTES
11/21/2022,FY2122,San Luis Obispo,CRISIS_INTERVENTION,16072,,DOLLARS
11/21/2022,FY2122,San Luis Obispo,ICC,351,,MEMBERS
11/21/2022,FY2122,San Luis Obispo,ICC,338538,,MINUTES
11/21/2022,FY2122,San Luis Obispo,ICC,1329629,,DOLLARS
11/21/2022,FY2122,San Luis Obispo,IHBS,243,,MEMBERS
11/21/2022,FY2122,San Luis Obispo,IHBS,521302,,MINUTES
11/21/2022,FY2122,San Luis Obispo,IHBS,1888110,,DOLLARS
11/21/2022,FY2122,San Luis Obispo,MEDICATION_SUPPORT_SVCS,46,,MEMBERS
11/21/2022,FY2122,San Luis Obispo,MEDICATION_SUPPORT_SVCS,17493,,MINUTES
11/21/2022,FY2122,San Luis Obispo,MEDICATION_SUPPORT_SVCS,128045,,DOLLARS
11/21/2022,FY2122,San Luis Obispo,MENTAL_HEALTH_SVCS,106,,MEMBERS
11/21/2022,FY2122,San Luis Obispo,MENTAL_HEALTH_SVCS,195703,,MINUTES
11/21/2022,FY2122,San Luis Obispo,MENTAL_HEALTH_SVCS,876154,,DOLLARS
11/21/2022,FY2122,San Luis Obispo,TFC,,1,MEMBERS
11/21/2022,FY2122,San Luis Obispo,TFC,,1,DAYS
11/21/2022,FY2122,San Luis Obispo,TFC,,1,DOLLARS
11/21/2022,FY2122,San Luis Obispo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
11/21/2022,FY2122,San Luis Obispo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
11/21/2022,FY2122,San Luis Obispo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
11/21/2022,FY2122,San Mateo,ALL,69,,MEMBERS
11/21/2022,FY2122,San Mateo,ALL,869366,,DOLLARS
11/21/2022,FY2122,San Mateo,CASE_MANAGEMENT/BROKERAGE,32,,MEMBERS
11/21/2022,FY2122,San Mateo,CASE_MANAGEMENT/BROKERAGE,24903,,MINUTES
11/21/2022,FY2122,San Mateo,CASE_MANAGEMENT/BROKERAGE,147276,,DOLLARS
11/21/2022,FY2122,San Mateo,CRISIS_INTERVENTION,,1,MEMBERS
11/21/2022,FY2122,San Mateo,CRISIS_INTERVENTION,,1,DOLLARS
11/21/2022,FY2122,San Mateo,CRISIS_INTERVENTION,,1,MINUTES
11/21/2022,FY2122,San Mateo,CRISIS_STABILIZATION,,1,MEMBERS
11/21/2022,FY2122,San Mateo,CRISIS_STABILIZATION,,1,DOLLARS
11/21/2022,FY2122,San Mateo,CRISIS_STABILIZATION,,1,HOURS
11/21/2022,FY2122,San Mateo,ICC,29,,MEMBERS
11/21/2022,FY2122,San Mateo,ICC,6627,,MINUTES
11/21/2022,FY2122,San Mateo,ICC,35691,,DOLLARS
11/21/2022,FY2122,San Mateo,IHBS,,1,MEMBERS
11/21/2022,FY2122,San Mateo,IHBS,,1,DOLLARS
11/21/2022,FY2122,San Mateo,IHBS,,1,MINUTES
11/21/2022,FY2122,San Mateo,MEDICATION_SUPPORT_SVCS,17,,MEMBERS
11/21/2022,FY2122,San Mateo,MEDICATION_SUPPORT_SVCS,7588,,MINUTES
11/21/2022,FY2122,San Mateo,MEDICATION_SUPPORT_SVCS,94979,,DOLLARS
11/21/2022,FY2122,San Mateo,MENTAL_HEALTH_SVCS,43,,MEMBERS
11/21/2022,FY2122,San Mateo,MENTAL_HEALTH_SVCS,67387,,MINUTES
11/21/2022,FY2122,San Mateo,MENTAL_HEALTH_SVCS,490208,,DOLLARS
11/21/2022,FY2122,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
11/21/2022,FY2122,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
11/21/2022,FY2122,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
11/21/2022,FY2122,Santa Barbara,ALL,633,,MEMBERS
11/21/2022,FY2122,Santa Barbara,ALL,3168897,,DOLLARS
11/21/2022,FY2122,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,22,,MEMBERS
11/21/2022,FY2122,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,1700,,MINUTES
11/21/2022,FY2122,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,7546,,DOLLARS
11/21/2022,FY2122,Santa Barbara,CRISIS_INTERVENTION,,1,MEMBERS
11/21/2022,FY2122,Santa Barbara,CRISIS_INTERVENTION,,1,DOLLARS
11/21/2022,FY2122,Santa Barbara,CRISIS_INTERVENTION,,1,MINUTES
11/21/2022,FY2122,Santa Barbara,ICC,617,,MEMBERS
11/21/2022,FY2122,Santa Barbara,ICC,412465,,MINUTES
11/21/2022,FY2122,Santa Barbara,ICC,1309706,,DOLLARS
11/21/2022,FY2122,Santa Barbara,IHBS,184,,MEMBERS
11/21/2022,FY2122,Santa Barbara,IHBS,480674,,MINUTES
11/21/2022,FY2122,Santa Barbara,IHBS,1613660,,DOLLARS
11/21/2022,FY2122,Santa Barbara,MEDICATION_SUPPORT_SVCS,11,,MEMBERS
11/21/2022,FY2122,Santa Barbara,MEDICATION_SUPPORT_SVCS,4434,,MINUTES
11/21/2022,FY2122,Santa Barbara,MEDICATION_SUPPORT_SVCS,49536,,DOLLARS
11/21/2022,FY2122,Santa Barbara,MENTAL_HEALTH_SVCS,39,,MEMBERS
11/21/2022,FY2122,Santa Barbara,MENTAL_HEALTH_SVCS,33755,,MINUTES
11/21/2022,FY2122,Santa Barbara,MENTAL_HEALTH_SVCS,162509,,DOLLARS
11/21/2022,FY2122,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
11/21/2022,FY2122,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
11/21/2022,FY2122,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
11/21/2022,FY2122,Santa Clara,ALL,1057,,MEMBERS
11/21/2022,FY2122,Santa Clara,ALL,26777294,,DOLLARS
11/21/2022,FY2122,Santa Clara,ICC,989,,MEMBERS
11/21/2022,FY2122,Santa Clara,ICC,1537585,,MINUTES
11/21/2022,FY2122,Santa Clara,ICC,7624321,,DOLLARS
11/21/2022,FY2122,Santa Clara,IHBS,961,,MEMBERS
11/21/2022,FY2122,Santa Clara,IHBS,2759058,,MINUTES
11/21/2022,FY2122,Santa Clara,IHBS,17710698,,DOLLARS
11/21/2022,FY2122,Santa Clara,TFC,26,,MEMBERS
11/21/2022,FY2122,Santa Clara,TFC,2825,,DAYS
11/21/2022,FY2122,Santa Clara,TFC,1442276,,DOLLARS
11/21/2022,FY2122,Santa Cruz,ALL,25,,MEMBERS
11/21/2022,FY2122,Santa Cruz,ALL,405557,,DOLLARS
11/21/2022,FY2122,Santa Cruz,ICC,17,,MEMBERS
11/21/2022,FY2122,Santa Cruz,ICC,8946,,MINUTES
11/21/2022,FY2122,Santa Cruz,ICC,72845,,DOLLARS
11/21/2022,FY2122,Santa Cruz,IHBS,22,,MEMBERS
11/21/2022,FY2122,Santa Cruz,IHBS,39884,,MINUTES
11/21/2022,FY2122,Santa Cruz,IHBS,332712,,DOLLARS
11/21/2022,FY2122,Shasta,ALL,310,,MEMBERS
11/21/2022,FY2122,Shasta,ALL,2025781,,DOLLARS
11/21/2022,FY2122,Shasta,CASE_MANAGEMENT/BROKERAGE,46,,MEMBERS
11/21/2022,FY2122,Shasta,CASE_MANAGEMENT/BROKERAGE,9948,,MINUTES
11/21/2022,FY2122,Shasta,CASE_MANAGEMENT/BROKERAGE,62605,,DOLLARS
11/21/2022,FY2122,Shasta,CRISIS_INTERVENTION,,1,MEMBERS
11/21/2022,FY2122,Shasta,CRISIS_INTERVENTION,,1,DOLLARS
11/21/2022,FY2122,Shasta,CRISIS_INTERVENTION,,1,MINUTES
11/21/2022,FY2122,Shasta,ICC,280,,MEMBERS
11/21/2022,FY2122,Shasta,ICC,154306,,MINUTES
11/21/2022,FY2122,Shasta,ICC,997104,,DOLLARS
11/21/2022,FY2122,Shasta,IHBS,76,,MEMBERS
11/21/2022,FY2122,Shasta,IHBS,60076,,MINUTES
11/21/2022,FY2122,Shasta,IHBS,327019,,DOLLARS
11/21/2022,FY2122,Shasta,MEDICATION_SUPPORT_SVCS,30,,MEMBERS
11/21/2022,FY2122,Shasta,MEDICATION_SUPPORT_SVCS,13174,,MINUTES
11/21/2022,FY2122,Shasta,MEDICATION_SUPPORT_SVCS,87249,,DOLLARS
11/21/2022,FY2122,Shasta,MENTAL_HEALTH_SVCS,69,,MEMBERS
11/21/2022,FY2122,Shasta,MENTAL_HEALTH_SVCS,83220,,MINUTES
11/21/2022,FY2122,Shasta,MENTAL_HEALTH_SVCS,518113,,DOLLARS
11/21/2022,FY2122,Shasta,PSYCHIATRIC_HEALTH_FACILITY,,1,MEMBERS
11/21/2022,FY2122,Shasta,PSYCHIATRIC_HEALTH_FACILITY,,1,DAYS
11/21/2022,FY2122,Shasta,PSYCHIATRIC_HEALTH_FACILITY,,1,DOLLARS
11/21/2022,FY2122,Shasta,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
11/21/2022,FY2122,Shasta,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
11/21/2022,FY2122,Shasta,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
11/21/2022,FY2122,Siskiyou,ALL,56,,MEMBERS
11/21/2022,FY2122,Siskiyou,ALL,165072,,DOLLARS
11/21/2022,FY2122,Siskiyou,CASE_MANAGEMENT/BROKERAGE,,1,MEMBERS
11/21/2022,FY2122,Siskiyou,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
11/21/2022,FY2122,Siskiyou,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
11/21/2022,FY2122,Siskiyou,ICC,40,,MEMBERS
11/21/2022,FY2122,Siskiyou,ICC,12200,,MINUTES
11/21/2022,FY2122,Siskiyou,ICC,44443,,DOLLARS
11/21/2022,FY2122,Siskiyou,IHBS,32,,MEMBERS
11/21/2022,FY2122,Siskiyou,IHBS,18045,,MINUTES
11/21/2022,FY2122,Siskiyou,IHBS,80844,,DOLLARS
11/21/2022,FY2122,Siskiyou,MEDICATION_SUPPORT_SVCS,,1,MEMBERS
11/21/2022,FY2122,Siskiyou,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
11/21/2022,FY2122,Siskiyou,MEDICATION_SUPPORT_SVCS,,1,MINUTES
11/21/2022,FY2122,Siskiyou,MENTAL_HEALTH_SVCS,17,,MEMBERS
11/21/2022,FY2122,Siskiyou,MENTAL_HEALTH_SVCS,7307,,MINUTES
11/21/2022,FY2122,Siskiyou,MENTAL_HEALTH_SVCS,33247,,DOLLARS
11/21/2022,FY2122,Solano,ALL,267,,MEMBERS
11/21/2022,FY2122,Solano,ALL,1873563,,DOLLARS
11/21/2022,FY2122,Solano,ICC,252,,MEMBERS
11/21/2022,FY2122,Solano,ICC,133540,,MINUTES
11/21/2022,FY2122,Solano,ICC,516790,,DOLLARS
11/21/2022,FY2122,Solano,IHBS,192,,MEMBERS
11/21/2022,FY2122,Solano,IHBS,298490,,MINUTES
11/21/2022,FY2122,Solano,IHBS,1353151,,DOLLARS
11/21/2022,FY2122,Solano,MEDICATION_SUPPORT_SVCS,,1,MEMBERS
11/21/2022,FY2122,Solano,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
11/21/2022,FY2122,Solano,MEDICATION_SUPPORT_SVCS,,1,MINUTES
11/21/2022,FY2122,Solano,MENTAL_HEALTH_SVCS,,1,MEMBERS
11/21/2022,FY2122,Solano,MENTAL_HEALTH_SVCS,,1,DOLLARS
11/21/2022,FY2122,Solano,MENTAL_HEALTH_SVCS,,1,MINUTES
11/21/2022,FY2122,Sonoma,ALL,178,,MEMBERS
11/21/2022,FY2122,Sonoma,ALL,841670,,DOLLARS
11/21/2022,FY2122,Sonoma,ICC,174,,MEMBERS
11/21/2022,FY2122,Sonoma,ICC,165826,,MINUTES
11/21/2022,FY2122,Sonoma,ICC,463223,,DOLLARS
11/21/2022,FY2122,Sonoma,IHBS,88,,MEMBERS
11/21/2022,FY2122,Sonoma,IHBS,112460,,MINUTES
11/21/2022,FY2122,Sonoma,IHBS,378447,,DOLLARS
11/21/2022,FY2122,Stanislaus,ALL,540,,MEMBERS
11/21/2022,FY2122,Stanislaus,ALL,4947323,,DOLLARS
11/21/2022,FY2122,Stanislaus,CASE_MANAGEMENT/BROKERAGE,45,,MEMBERS
11/21/2022,FY2122,Stanislaus,CASE_MANAGEMENT/BROKERAGE,5907,,MINUTES
11/21/2022,FY2122,Stanislaus,CASE_MANAGEMENT/BROKERAGE,19206,,DOLLARS
11/21/2022,FY2122,Stanislaus,CRISIS_INTERVENTION,48,,MEMBERS
11/21/2022,FY2122,Stanislaus,CRISIS_INTERVENTION,18783,,MINUTES
11/21/2022,FY2122,Stanislaus,CRISIS_INTERVENTION,119547,,DOLLARS
11/21/2022,FY2122,Stanislaus,ICC,473,,MEMBERS
11/21/2022,FY2122,Stanislaus,ICC,421645,,MINUTES
11/21/2022,FY2122,Stanislaus,ICC,1229232,,DOLLARS
11/21/2022,FY2122,Stanislaus,IHBS,312,,MEMBERS
11/21/2022,FY2122,Stanislaus,IHBS,445159,,MINUTES
11/21/2022,FY2122,Stanislaus,IHBS,1863191,,DOLLARS
11/21/2022,FY2122,Stanislaus,MEDICATION_SUPPORT_SVCS,103,,MEMBERS
11/21/2022,FY2122,Stanislaus,MEDICATION_SUPPORT_SVCS,28061,,MINUTES
11/21/2022,FY2122,Stanislaus,MEDICATION_SUPPORT_SVCS,204327,,DOLLARS
11/21/2022,FY2122,Stanislaus,MENTAL_HEALTH_SVCS,157,,MEMBERS
11/21/2022,FY2122,Stanislaus,MENTAL_HEALTH_SVCS,387249,,MINUTES
11/21/2022,FY2122,Stanislaus,MENTAL_HEALTH_SVCS,1474304,,DOLLARS
11/21/2022,FY2122,Stanislaus,PSYCHIATRIC_HEALTH_FACILITY,,1,MEMBERS
11/21/2022,FY2122,Stanislaus,PSYCHIATRIC_HEALTH_FACILITY,,1,DAYS
11/21/2022,FY2122,Stanislaus,PSYCHIATRIC_HEALTH_FACILITY,,1,DOLLARS
11/21/2022,FY2122,Stanislaus,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
11/21/2022,FY2122,Stanislaus,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
11/21/2022,FY2122,Stanislaus,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
11/21/2022,FY2122,Sutter/Yuba,ALL,257,,MEMBERS
11/21/2022,FY2122,Sutter/Yuba,ALL,1311853,,DOLLARS
11/21/2022,FY2122,Sutter/Yuba,CASE_MANAGEMENT/BROKERAGE,60,,MEMBERS
11/21/2022,FY2122,Sutter/Yuba,CASE_MANAGEMENT/BROKERAGE,19308,,MINUTES
11/21/2022,FY2122,Sutter/Yuba,CASE_MANAGEMENT/BROKERAGE,71633,,DOLLARS
11/21/2022,FY2122,Sutter/Yuba,CRISIS_INTERVENTION,,1,MEMBERS
11/21/2022,FY2122,Sutter/Yuba,CRISIS_INTERVENTION,,1,DOLLARS
11/21/2022,FY2122,Sutter/Yuba,CRISIS_INTERVENTION,,1,MINUTES
11/21/2022,FY2122,Sutter/Yuba,ICC,217,,MEMBERS
11/21/2022,FY2122,Sutter/Yuba,ICC,110978,,MINUTES
11/21/2022,FY2122,Sutter/Yuba,ICC,414416,,DOLLARS
11/21/2022,FY2122,Sutter/Yuba,IHBS,11,,MEMBERS
11/21/2022,FY2122,Sutter/Yuba,IHBS,21247,,MINUTES
11/21/2022,FY2122,Sutter/Yuba,IHBS,78613,,DOLLARS
11/21/2022,FY2122,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,38,,MEMBERS
11/21/2022,FY2122,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,6824,,MINUTES
11/21/2022,FY2122,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,60059,,DOLLARS
11/21/2022,FY2122,Sutter/Yuba,MENTAL_HEALTH_SVCS,95,,MEMBERS
11/21/2022,FY2122,Sutter/Yuba,MENTAL_HEALTH_SVCS,169317,,MINUTES
11/21/2022,FY2122,Sutter/Yuba,MENTAL_HEALTH_SVCS,669222,,DOLLARS
11/21/2022,FY2122,Sutter/Yuba,PSYCHIATRIC_HEALTH_FACILITY,,1,MEMBERS
11/21/2022,FY2122,Sutter/Yuba,PSYCHIATRIC_HEALTH_FACILITY,,1,DAYS
11/21/2022,FY2122,Sutter/Yuba,PSYCHIATRIC_HEALTH_FACILITY,,1,DOLLARS
11/21/2022,FY2122,Sutter/Yuba,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
11/21/2022,FY2122,Sutter/Yuba,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
11/21/2022,FY2122,Sutter/Yuba,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
11/21/2022,FY2122,Trinity,ALL,,1,MEMBERS
11/21/2022,FY2122,Trinity,ALL,,1,DOLLARS
11/21/2022,FY2122,Trinity,ICC,,1,MEMBERS
11/21/2022,FY2122,Trinity,ICC,,1,DOLLARS
11/21/2022,FY2122,Trinity,ICC,,1,MINUTES
11/21/2022,FY2122,Trinity,MENTAL_HEALTH_SVCS,,1,MEMBERS
11/21/2022,FY2122,Trinity,MENTAL_HEALTH_SVCS,,1,DOLLARS
11/21/2022,FY2122,Trinity,MENTAL_HEALTH_SVCS,,1,MINUTES
11/21/2022,FY2122,Trinity,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
11/21/2022,FY2122,Trinity,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
11/21/2022,FY2122,Trinity,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
11/21/2022,FY2122,Tulare,ALL,64,,MEMBERS
11/21/2022,FY2122,Tulare,ALL,417054,,DOLLARS
11/21/2022,FY2122,Tulare,CASE_MANAGEMENT/BROKERAGE,32,,MEMBERS
11/21/2022,FY2122,Tulare,CASE_MANAGEMENT/BROKERAGE,11513,,MINUTES
11/21/2022,FY2122,Tulare,CASE_MANAGEMENT/BROKERAGE,25213,,DOLLARS
11/21/2022,FY2122,Tulare,CRISIS_INTERVENTION,,1,MEMBERS
11/21/2022,FY2122,Tulare,CRISIS_INTERVENTION,,1,DOLLARS
11/21/2022,FY2122,Tulare,CRISIS_INTERVENTION,,1,MINUTES
11/21/2022,FY2122,Tulare,ICC,46,,MEMBERS
11/21/2022,FY2122,Tulare,ICC,16568,,MINUTES
11/21/2022,FY2122,Tulare,ICC,36282,,DOLLARS
11/21/2022,FY2122,Tulare,IHBS,15,,MEMBERS
11/21/2022,FY2122,Tulare,IHBS,13741,,MINUTES
11/21/2022,FY2122,Tulare,IHBS,40942,,DOLLARS
11/21/2022,FY2122,Tulare,MEDICATION_SUPPORT_SVCS,25,,MEMBERS
11/21/2022,FY2122,Tulare,MEDICATION_SUPPORT_SVCS,9858,,MINUTES
11/21/2022,FY2122,Tulare,MEDICATION_SUPPORT_SVCS,49694,,DOLLARS
11/21/2022,FY2122,Tulare,MENTAL_HEALTH_SVCS,44,,MEMBERS
11/21/2022,FY2122,Tulare,MENTAL_HEALTH_SVCS,88271,,MINUTES
11/21/2022,FY2122,Tulare,MENTAL_HEALTH_SVCS,263045,,DOLLARS
11/21/2022,FY2122,Tuolumne,ALL,,1,MEMBERS
11/21/2022,FY2122,Tuolumne,ALL,,1,DOLLARS
11/21/2022,FY2122,Tuolumne,CASE_MANAGEMENT/BROKERAGE,,1,MEMBERS
11/21/2022,FY2122,Tuolumne,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
11/21/2022,FY2122,Tuolumne,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
11/21/2022,FY2122,Tuolumne,CRISIS_INTERVENTION,,1,MEMBERS
11/21/2022,FY2122,Tuolumne,CRISIS_INTERVENTION,,1,DOLLARS
11/21/2022,FY2122,Tuolumne,CRISIS_INTERVENTION,,1,MINUTES
11/21/2022,FY2122,Tuolumne,ICC,,1,MEMBERS
11/21/2022,FY2122,Tuolumne,ICC,,1,DOLLARS
11/21/2022,FY2122,Tuolumne,ICC,,1,MINUTES
11/21/2022,FY2122,Tuolumne,MEDICATION_SUPPORT_SVCS,,1,MEMBERS
11/21/2022,FY2122,Tuolumne,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
